name,latitude,longitude,easting,northing,elevationM,mapCode,E,N,H
THL910,18.11377315,-66.98648075,713054.929,2003937.294,161.889142,THL,287.279299,299.410734,1009.851921
THL911,18.11377528,-66.98647754,713055.2671,2003937.534,161.923788,THL,287.681864,299.311254,1009.886567
THL912,18.11377793,-66.98647296,713055.7478,2003937.833,161.957679,THL,288.222224,299.142142,1009.920458
THL913,18.11377815,-66.98646781,713056.2934,2003937.862,161.955283,THL,288.600872,298.748025,1009.918062
THL914,18.11378142,-66.98646443,713056.6464,2003938.229,162.030806,THL,289.109019,298.719779,1009.993585
THL915,18.11378637,-66.98646409,713056.6771,2003938.777,162.018897,THL,289.544768,299.054756,1009.981676
THL916,18.11379118,-66.98646466,713056.6102,2003939.309,162.057271,THL,289.903819,299.452488,1010.02005
THL917,18.11379553,-66.98646489,713056.581,2003939.79,162.02106,THL,290.249656,299.789108,1009.983839
THL918,18.11380185,-66.98646482,713056.5807,2003940.49,161.838365,THL,290.779622,300.246193,1009.801144
THL919,18.11380718,-66.98646393,713056.6687,2003941.081,162.009316,THL,291.284702,300.56522,1009.972095
THL920,18.11381005,-66.98645997,713057.0846,2003941.403,162.071106,THL,291.800604,300.460621,1010.033885
THL921,18.11381441,-66.98645839,713057.2466,2003941.887,162.071695,THL,292.272869,300.653651,1010.034474
THL922,18.11381926,-66.98645749,713057.3357,2003942.425,162.135447,THL,292.738605,300.937387,1010.098226
THL923,18.11382398,-66.98645431,713057.6667,2003942.952,162.191516,THL,293.353745,301.030468,1010.154295
THL924,18.11382736,-66.98644927,713058.1959,2003943.332,162.203661,THL,293.987367,300.87764,1010.16644
THL925,18.11383203,-66.98644682,713058.449,2003943.851,162.260499,THL,294.546348,301.025165,1010.223278
THL926,18.11383675,-66.98644501,713058.6358,2003944.376,162.217759,THL,295.065943,301.226308,1010.180538
THL927,18.11384165,-66.98644162,713058.9887,2003944.922,162.219238,THL,295.71042,301.315654,1010.182017
THL928,18.11384729,-66.98643813,713059.3512,2003945.55,162.303512,THL,296.422819,301.450873,1010.266291
THL929,18.11385159,-66.98643458,713059.7217,2003946.031,162.341098,THL,297.028965,301.484047,1010.303877
RUT13,18.11385493,-66.98643176,713060.0159,2003946.403,162.338431,Run,297.503066,301.504186,1010.30121
THL930,18.11385903,-66.9864285,713060.3556,2003946.861,162.355197,THL,298.072015,301.545899,1010.317976
THL931,18.11386468,-66.98642624,713060.5888,2003947.489,162.295307,THL,298.700064,301.77922,1010.258086
THL932,18.11387021,-66.98642177,713061.055,2003948.107,162.303309,THL,299.472466,301.82916,1010.266088
THL933,18.1138739,-66.98641918,713061.3245,2003948.518,162.346435,THL,299.960031,301.89348,1010.309214
THL934,18.11387682,-66.9864162,713061.6369,2003948.845,162.337867,THL,300.411587,301.870197,1010.300646
THL935,18.11387807,-66.9864126,713062.0158,2003948.987,162.356194,THL,300.76695,301.676098,1010.318973
THL936,18.1138792,-66.98640746,713062.5587,2003949.118,162.341997,THL,301.220324,301.349981,1010.304776
THL937,18.11388334,-66.98640283,713063.0435,2003949.582,162.265142,THL,301.888768,301.285796,1010.227921
THL938,18.11388842,-66.98639933,713063.408,2003950.148,162.259567,THL,302.555152,301.378742,1010.222346
THL939,18.11389284,-66.98639559,713063.7989,2003950.642,162.276675,THL,303.184855,301.405233,1010.239454
THL940,18.11389568,-66.98639519,713063.8371,2003950.957,162.268457,THL,303.448408,301.581937,1010.231236
THL941,18.11389906,-66.9863973,713063.6095,2003951.328,162.285932,THL,303.581345,301.99699,1010.248711
RIT15,18.11389981,-66.98639822,713063.5112,2003951.41,162.368136,Riffle,303.579197,302.124957,1010.330915
THL942,18.11390255,-66.98640147,713063.1639,2003951.709,162.406759,THL,303.579136,302.583462,1010.369538
THL943,18.11390663,-66.98640453,713062.8357,2003952.157,162.428095,THL,303.704244,303.124622,1010.390874
THL944,18.11391041,-66.98640536,713062.7433,2003952.576,162.332571,THL,303.960829,303.467749,1010.29535
THL945,18.11391396,-66.98640629,713062.6405,2003952.968,162.337844,THL,304.190783,303.801641,1010.300623
THL946,18.11391604,-66.98640725,713062.536,2003953.196,162.349535,THL,304.295973,304.030241,1010.312314
THL947,18.11392016,-66.98640535,713062.7329,2003953.655,162.307874,THL,304.771873,304.180392,1010.270653
THL948,18.11392401,-66.98640214,713063.0672,2003954.085,162.269458,THL,305.315935,304.207786,1010.232237
THL949,18.11392995,-66.98640135,713063.1437,2003954.742,162.291534,THL,305.864146,304.57918,1010.254313
THL950,18.11393398,-66.9864005,713063.2294,2003955.19,162.615866,THL,306.259178,304.806497,1010.578645
THL951,18.11393825,-66.9863972,713063.5733,2003955.666,162.58445,THL,306.844783,304.856998,1010.547229
THL952,18.11394332,-66.98639439,713063.8644,2003956.231,162.659888,THL,307.462584,305.004975,1010.622667
THL953,18.11394899,-66.98639216,713064.0939,2003956.861,162.692781,THL,308.089665,305.242362,1010.65556
THL954,18.11395455,-66.9863929,713064.0088,2003957.476,162.735449,THL,308.500328,305.708538,1010.698228
THL955,18.11396005,-66.9863945,713063.8326,2003958.082,162.786315,THL,308.844646,306.237998,1010.749094
LEW505,18.11395546,-66.9863694,713066.4946,2003957.603,162.879335,LEW,310.219698,303.907975,1010.842114
LEW506,18.1139651,-66.98636843,713066.586,2003958.672,162.933215,LEW,311.089164,304.536595,1010.895994
LEW507,18.11396999,-66.98636321,713067.1328,2003959.219,162.954072,LEW,311.860555,304.479362,1010.916851
LEW508,18.11397475,-66.98635724,713067.7586,2003959.753,162.989524,LEW,312.673919,304.353855,1010.952303
LEW509,18.11397873,-66.98635128,713068.3845,2003960.2,162.999208,LEW,313.421628,304.171807,1010.961987
LEW510,18.11398474,-66.98635059,713068.4507,2003960.867,162.972277,LEW,313.970043,304.556911,1010.935056
LEW511,18.11399402,-66.98635008,713068.4932,2003961.894,163.017291,LEW,314.775835,305.195203,1010.98007
LEW512,18.11400127,-66.98634886,713068.6133,2003962.698,163.045994,LEW,315.463961,305.62955,1011.008773
LEW513,18.11401601,-66.98634746,713068.7443,2003964.331,163.043296,LEW,316.786597,306.596372,1011.006075
LEW514,18.1140304,-66.98634653,713068.8249,2003965.925,163.090105,LEW,318.046877,307.576017,1011.052884
LEW515,18.11404357,-66.9863453,713068.939,2003967.384,163.102086,LEW,319.227072,308.442291,1011.064865
LEW516,18.11405046,-66.98634105,713069.3811,2003968.152,163.077422,LEW,320.097713,308.608833,1011.040201
LEW517,18.11406289,-66.98634068,713069.4051,2003969.529,163.094831,LEW,321.156607,309.48966,1011.05761
LEW518,18.11406999,-66.98634834,713068.5856,2003970.306,163.11396,LEW,321.210131,310.617827,1011.076739
LEW519,18.11407631,-66.98634646,713068.7764,2003971.007,163.13722,LEW,321.866283,310.931314,1011.099999
LEW520,18.11408831,-66.98634652,713068.7563,2003972.335,163.162836,LEW,322.859326,311.813507,1011.125615
LEW521,18.11410176,-66.98634539,713068.8594,2003973.826,163.18079,LEW,324.055988,312.708558,1011.143569
LEW522,18.11411285,-66.98634446,713068.9444,2003975.054,163.19014,LEW,325.042505,313.446408,1011.152919
LEW523,18.11412631,-66.98634428,713068.9467,2003976.545,163.249292,LEW,326.17319,314.417752,1011.212071
LEW524,18.11413023,-66.98633736,713069.6746,2003976.987,163.253694,LEW,326.983412,314.154867,1011.216473
LEW525,18.11414037,-66.98633528,713069.8829,2003978.112,163.285018,LEW,327.971931,314.731645,1011.247797
LEW526,18.11414696,-66.98633878,713069.5047,2003978.837,163.284785,LEW,328.274163,315.491421,1011.247564
LEW527,18.11416396,-66.98633657,713069.7172,2003980.721,163.345409,LEW,329.840911,316.560927,1011.308188
LEW528,18.11417329,-66.98633322,713070.0614,2003981.758,163.38934,LEW,330.851227,316.977141,1011.352119
LEW529,18.11418012,-66.98633555,713069.8055,2003982.511,163.387632,LEW,331.254732,317.662672,1011.350411
LEW530,18.11418589,-66.98633716,713069.6287,2003983.148,163.416194,LEW,331.622019,318.212685,1011.378973
LEW531,18.11419931,-66.98633572,713069.7652,2003984.635,163.40636,LEW,332.837939,319.080145,1011.369139
LEW532,18.11420783,-66.98633296,713070.0465,2003985.581,163.402317,LEW,333.738481,319.484784,1011.365096
LEW533,18.11421901,-66.98633763,713069.5384,2003986.813,163.41573,LEW,334.34033,320.674302,1011.378509
LEW534,18.11422621,-66.98633677,713069.6214,2003987.611,163.417415,LEW,334.999263,321.132488,1011.380194
LEW535,18.11423857,-66.98633843,713069.43,2003988.978,163.416619,LEW,335.909399,322.169544,1011.379398
LEW536,18.11425288,-66.9863481,713068.3893,2003990.551,163.432523,LEW,336.421875,323.985215,1011.395302
LEW537,18.11426715,-66.98634216,713069.0015,2003992.137,163.426112,LEW,338.02328,324.556898,1011.388891
LEW538,18.11427168,-66.98633536,713069.7155,2003992.647,163.443386,LEW,338.876141,324.348988,1011.406165
LEW539,18.11429241,-66.98633334,713069.9044,2003994.943,163.442268,LEW,340.739339,325.705235,1011.405047
LEW540,18.11429506,-66.98633826,713069.3806,2003995.23,163.42687,LEW,340.615126,326.28977,1011.389649
LEW541,18.11430207,-66.98634594,713068.5588,2003995.998,163.4423,LEW,340.660332,327.413777,1011.405079
LEW542,18.11431032,-66.98635267,713067.8361,2003996.904,163.429027,LEW,340.874487,328.552607,1011.391806
LEW543,18.11431849,-66.98635015,713068.0936,2003997.811,163.503533,LEW,341.730258,328.949971,1011.466312
REW475,18.11431646,-66.98638528,713064.3769,2003997.545,163.603601,REW,339.10209,331.592767,1011.56638
REW476,18.114306,-66.98638401,713064.5245,2003996.389,163.59128,REW,338.322166,330.725777,1011.554059
REW477,18.11429613,-66.98638065,713064.8915,2003995.3,163.480166,REW,337.737004,329.736936,1011.442945
REW478,18.11428437,-66.98637895,713065.0861,2003994.001,163.425996,REW,336.879517,328.741016,1011.388775
REW479,18.11427381,-66.98637766,713065.2355,2003992.833,163.418142,REW,336.092203,327.865313,1011.380921
REW480,18.11426226,-66.9863778,713065.2346,2003991.554,163.423693,REW,335.122525,327.030986,1011.386472
REW481,18.11425479,-66.98637434,713065.6097,2003990.731,163.425204,REW,334.74377,326.209306,1011.387983
REW482,18.11424385,-66.98637375,713065.6851,2003989.521,163.417011,REW,333.875973,325.361895,1011.37979
REW483,18.11423116,-66.98637814,713065.2366,2003988.112,163.404465,REW,332.515208,324.781591,1011.367244
REW484,18.11421817,-66.98638098,713064.9513,2003986.67,163.416581,REW,331.236903,324.056731,1011.37936
REW485,18.11420886,-66.98638034,713065.0302,2003985.64,163.407037,REW,330.507975,323.324435,1011.369816
REW486,18.11419794,-66.98637879,713065.2074,2003984.433,163.360376,REW,329.70893,322.401828,1011.323155
REW487,18.11418413,-66.9863845,713064.6197,2003982.898,163.338426,REW,328.162164,321.84493,1011.301205
REW488,18.11417642,-66.9863788,713065.2324,2003982.051,163.349296,REW,327.920183,320.827487,1011.312075
REW489,18.11416656,-66.9863757,713065.5723,2003980.963,163.313088,REW,327.317845,319.859588,1011.275867
REW490,18.11415447,-66.98637553,713065.6057,2003979.626,163.308244,REW,326.326485,318.961164,1011.271023
REW491,18.11414445,-66.98637622,713065.5439,2003978.516,163.272665,REW,325.445007,318.283203,1011.235444
REW492,18.11413262,-66.98638001,713065.1572,2003977.202,163.242014,REW,324.19684,317.7182,1011.204793
REW493,18.11412834,-66.98637439,713065.7572,2003976.734,163.227064,REW,324.234264,316.958275,1011.189843
REW494,18.11411274,-66.98637059,713066.1784,2003975.012,163.175993,REW,323.204563,315.514783,1011.138772
REW495,18.11410178,-66.98636991,713066.2638,2003973.8,163.168921,REW,322.34167,314.658556,1011.1317
REW496,18.11409248,-66.98637121,713066.1373,2003972.769,163.168078,REW,321.477752,314.08105,1011.130857
REW497,18.11408468,-66.98638276,713064.9245,2003971.892,163.101155,REW,320.021819,314.427834,1011.063934
REW498,18.11406531,-66.98638751,713064.445,2003969.743,163.110523,REW,318.079897,313.387576,1011.073302
REW499,18.11405063,-66.98639313,713063.8681,2003968.11,163.079278,REW,316.466432,312.758876,1011.042057
REW500,18.11403829,-66.98640508,713062.618,2003966.731,163.004159,REW,314.605161,312.80565,1010.966938
REW501,18.11402974,-66.9864064,713062.4888,2003965.783,162.998824,REW,313.802192,312.284318,1010.961603
REW502,18.11401712,-66.98640747,713062.3907,2003964.385,162.991368,REW,312.678862,311.445771,1010.954147
REW503,18.11400133,-66.98641272,713061.8536,2003962.631,162.956849,REW,310.999428,310.707825,1010.919628
REW504,18.11398823,-66.98641448,713061.6833,2003961.179,162.956705,REW,309.787833,309.888559,1010.919484
REW505,18.11397576,-66.98641976,713061.1394,2003959.792,162.936705,REW,308.381813,309.395139,1010.899484
REW506,18.11396931,-66.98642021,713061.0996,2003959.078,162.90616,REW,307.814558,308.95892,1010.868939
REW507,18.11395897,-66.9864192,713061.2191,2003957.934,162.873233,REW,307.025978,308.121576,1010.836012
THL956,18.11396504,-66.98639535,713063.7368,2003958.634,162.701922,THL,309.200353,306.67094,1010.664701
THL957,18.11396725,-66.98639088,713064.2071,2003958.884,162.755981,THL,309.696636,306.477675,1010.71876
THL958,18.11397193,-66.98638817,713064.4881,2003959.404,162.753536,THL,310.274519,306.604598,1010.716315
THL959,18.11397735,-66.98638654,713064.6539,2003960.007,162.737279,THL,310.83957,306.872514,1010.700058
THL960,18.11398025,-66.98638378,713064.9429,2003960.331,162.761091,THL,311.273345,306.864768,1010.72387
THL961,18.11398255,-66.98638194,713065.1348,2003960.588,162.757274,THL,311.593607,306.887315,1010.720053
THL962,18.11398327,-66.98637781,713065.5711,2003960.672,162.848823,THL,311.942131,306.611578,1010.811602
THL963,18.11398551,-66.98637478,713065.8894,2003960.924,162.859155,THL,312.340822,306.534904,1010.821934
THL964,18.11398928,-66.98637295,713066.078,2003961.343,162.824682,THL,312.78122,306.665428,1010.787461
THL965,18.11399317,-66.9863737,713065.9944,2003961.773,162.816425,THL,313.052521,307.009614,1010.779204
THL966,18.11399788,-66.98637373,713065.9847,2003962.295,162.838335,THL,313.441665,307.357638,1010.801114
THL967,18.11400261,-66.98637291,713066.0668,2003962.819,162.855287,THL,313.892223,307.637598,1010.818066
THL968,18.11400577,-66.98637246,713066.1097,2003963.169,162.882227,THL,314.185576,307.833701,1010.845006
THL969,18.1140074,-66.98637613,713065.7201,2003963.346,162.913903,THL,314.06513,308.244342,1010.876682
THL970,18.11400983,-66.98637807,713065.5116,2003963.612,162.890039,THL,314.130868,308.576254,1010.852818
THL971,18.11401355,-66.98637975,713065.3293,2003964.022,162.898021,THL,314.322682,308.982304,1010.8608
THL972,18.11401657,-66.98638015,713065.2834,2003964.355,162.885952,THL,314.545186,309.234539,1010.848731
THL973,18.11401952,-66.9863799,713065.3057,2003964.682,162.91038,THL,314.807542,309.431226,1010.873159
THL974,18.11402265,-66.98637811,713065.4912,2003965.031,162.926414,THL,315.192925,309.518439,1010.889193
THL975,18.11402525,-66.98637578,713065.7348,2003965.321,162.891237,THL,315.571877,309.523361,1010.854016
THL976,18.11402666,-66.98637236,713066.0953,2003965.481,162.921252,THL,315.928528,309.354669,1010.884031
THL977,18.11402873,-66.98637151,713066.1828,2003965.712,162.947937,THL,316.160317,309.438873,1010.910716
THL978,18.11403124,-66.98636656,713066.7034,2003965.995,162.971781,THL,316.714616,309.229095,1010.93456
THL979,18.11403289,-66.98636356,713067.0199,2003966.181,162.951785,THL,317.062541,309.11108,1010.914564
THL980,18.11403627,-66.98636332,713067.0404,2003966.555,162.954834,THL,317.359408,309.339805,1010.917613
THL981,18.11404017,-66.98636346,713067.0208,2003966.987,162.96883,THL,317.673746,309.636576,1010.931609
THL982,18.11404436,-66.98636207,713067.1635,2003967.453,162.974004,THL,318.119581,309.832272,1010.936783
THL983,18.11404762,-66.98636168,713067.2004,2003967.814,162.962291,THL,318.417907,310.040637,1010.92507
THL984,18.11405185,-66.98636062,713067.3077,2003968.284,162.918989,THL,318.843629,310.265821,1010.881768
THL985,18.11405526,-66.98636142,713067.2189,2003968.66,162.949453,THL,319.070467,310.578546,1010.912232
THL986,18.11405705,-66.98636446,713066.8954,2003968.854,162.96792,THL,319.006624,310.950722,1010.930699
THL987,18.11406042,-66.98636677,713066.6466,2003969.225,162.909798,THL,319.124847,311.381053,1010.872577
THL988,18.1140629,-66.98636714,713066.6046,2003969.499,162.92207,THL,319.305207,311.591916,1010.884849
THL989,18.11406613,-66.98636748,713066.5639,2003969.857,162.91939,THL,319.549766,311.856447,1010.882169
THL990,18.11406917,-66.98636943,713066.3543,2003970.19,162.925043,THL,319.665473,312.232887,1010.887822
THL991,18.11407185,-66.98636892,713066.4051,2003970.488,162.932367,THL,319.924193,312.388798,1010.895146
THL992,18.11407553,-66.98636868,713066.4262,2003970.895,162.94383,THL,320.246718,312.638742,1010.906609
THL993,18.11407822,-66.98636665,713066.6372,2003971.196,162.971129,THL,320.612408,312.675368,1010.933908
THL994,18.11408123,-66.98636494,713066.8146,2003971.531,163.000167,THL,320.982218,312.75972,1010.962946
THL995,18.11408504,-66.98636423,713066.8857,2003971.953,163.017397,THL,321.348029,312.981146,1010.980176
THL996,18.11408935,-66.98636246,713067.0677,2003972.433,163.025378,THL,321.830484,313.156503,1010.988157
THL997,18.11409336,-66.98636285,713067.021,2003972.876,163.0257,THL,322.136046,313.481555,1010.988479
THL998,18.11409701,-66.9863625,713067.0543,2003973.28,163.021501,THL,322.463831,313.720011,1010.98428
THL999,18.11410135,-66.98636197,713067.1046,2003973.761,162.989457,THL,322.861219,313.996034,1010.952236
THL1000,18.1141043,-66.9863615,713067.151,2003974.089,163.011161,THL,323.139632,314.17473,1010.97394
THL1001,18.11410888,-66.98636172,713067.1222,2003974.595,163.023947,THL,323.504296,314.526937,1010.986726
THL1002,18.11411362,-66.98636157,713067.1327,2003975.12,163.013857,THL,323.909099,314.861851,1010.976636
THL1003,18.11411759,-66.98636216,713067.0652,2003975.558,162.983108,THL,324.197409,315.199427,1010.945887
THL1004,18.11412231,-66.98636083,713067.2006,2003976.083,163.047349,THL,324.683005,315.439172,1011.010128
THL1005,18.11412646,-66.98636108,713067.1691,2003976.542,163.041734,THL,325.010321,315.762837,1011.004513
THL1006,18.11413083,-66.98635731,713067.5625,2003977.03,163.082171,THL,325.637368,315.783668,1011.04495
THL1007,18.11413318,-66.98635432,713067.8755,2003977.293,163.111484,THL,326.040977,315.718149,1011.074263
THL1008,18.11413737,-66.98635441,713067.8616,2003977.757,163.10971,THL,326.383007,316.031289,1011.072489
THL1009,18.11414077,-66.98635312,713067.9943,2003978.135,163.134362,THL,326.756703,316.178064,1011.097141
THL1010,18.11414577,-66.98635245,713068.0585,2003978.689,163.166726,THL,327.218085,316.490877,1011.129505
THL1011,18.11414986,-66.98635138,713068.167,2003979.143,163.154204,THL,327.632783,316.705056,1011.116983
THL1012,18.11415394,-66.98635271,713068.0218,2003979.594,163.154012,THL,327.879612,317.109428,1011.116791
THL1013,18.11415893,-66.98635148,713068.145,2003980.147,163.172206,THL,328.379219,317.377332,1011.134985
THL1014,18.11416459,-66.98635284,713067.9942,2003980.772,163.196725,THL,328.754789,317.899979,1011.159504
THL1015,18.11417105,-66.98635328,713067.9405,2003981.487,163.22222,THL,329.260965,318.407132,1011.184999
THL1016,18.11417667,-66.98635302,713067.9613,2003982.109,163.22096,THL,329.746247,318.797852,1011.183739
THL1017,18.11418182,-66.98635462,713067.7856,2003982.677,163.241876,THL,330.06151,319.301513,1011.204655
THL1018,18.11418606,-66.98635944,713067.2702,2003983.141,163.185436,THL,330.076668,319.995097,1011.148215
THL1019,18.11419048,-66.98636055,713067.1477,2003983.629,163.141538,THL,330.36627,320.406316,1011.104317
THL1020,18.11419407,-66.98636138,713067.055,2003984.026,163.121192,THL,330.606516,320.735732,1011.083971
THL1021,18.11419773,-66.98636185,713067.0012,2003984.429,163.180493,THL,330.877373,321.040221,1011.143272
THL1022,18.11420072,-66.98636277,713066.9,2003984.76,163.16827,THL,331.061845,321.332858,1011.131049
THL1023,18.11420398,-66.98636372,713066.7949,2003985.12,163.204736,THL,331.265854,321.647425,1011.167515
THL1024,18.11420732,-66.98636432,713066.7278,2003985.488,163.267029,THL,331.501145,321.938739,1011.229808
RUT14,18.11421107,-66.98636607,713066.5384,2003985.901,163.29844,Run,331.69032,322.351882,1011.261219
THL1025,18.11421549,-66.98636798,713066.3304,2003986.389,163.29555,THL,331.923985,322.827816,1011.258329
THL1026,18.11422048,-66.98636798,713066.3241,2003986.941,163.311264,THL,332.338703,323.193501,1011.274043
THL1027,18.1142263,-66.98636551,713066.5789,2003987.588,163.262559,THL,332.995129,323.422765,1011.225338
THL1028,18.11423154,-66.98636734,713066.3789,2003988.166,163.278485,THL,333.302405,323.951591,1011.241264
THL1029,18.11423739,-66.98636358,713066.7703,2003988.817,163.268794,THL,334.051512,324.080307,1011.231573
THL1030,18.1142429,-66.98636693,713066.4082,2003989.424,163.298526,THL,334.274501,324.750559,1011.261305
THL1031,18.11424839,-66.9863665,713066.4474,2003990.033,163.312786,THL,334.761411,325.118428,1011.275565
THL1032,18.11425458,-66.9863637,713066.7358,2003990.721,163.296295,THL,335.471025,325.349059,1011.259074
THL1033,18.11426145,-66.98636405,713066.6914,2003991.481,163.270753,THL,336.017965,325.879063,1011.233532
THL1034,18.11426716,-66.98636456,713066.6302,2003992.112,163.251617,THL,336.456457,326.337665,1011.214396
THL1035,18.11427284,-66.98636447,713066.6332,2003992.741,163.249385,THL,336.934778,326.745965,1011.212164
THL1036,18.11427743,-66.98636405,713066.6712,2003993.249,163.279033,THL,337.344853,327.049154,1011.241812
THL1037,18.11428195,-66.98636397,713066.6741,2003993.75,163.212735,THL,337.726444,327.374058,1011.175514
THL1038,18.11428657,-66.98636362,713066.706,2003994.262,163.240467,THL,338.134916,327.684029,1011.203246
RIT16,18.11429144,-66.98636197,713066.8746,2003994.803,163.286226,Riffle,338.654589,327.909218,1011.249005
THL1039,18.11429604,-66.98636436,713066.6167,2003995.309,163.285116,THL,338.869788,328.435097,1011.247895
THL1040,18.11429936,-66.98636659,713066.3759,2003995.674,163.319966,THL,338.989058,328.855859,1011.282745
THL1041,18.11430137,-66.98636746,713066.2814,2003995.896,163.351975,THL,339.095473,329.072376,1011.314754
THL1042,18.11430451,-66.98636834,713066.1846,2003996.242,163.345894,THL,339.29455,329.371724,1011.308673
THL1043,18.11430767,-66.98636984,713066.0222,2003996.591,163.343186,THL,339.452896,329.722571,1011.305965
THL1044,18.114312,-66.98637156,713065.8352,2003997.068,163.418217,THL,339.692439,330.175963,1011.380996
THL1045,18.11431476,-66.9863729,713065.6897,2003997.371,163.421163,THL,339.827239,330.484196,1011.383942
THL1046,18.11431747,-66.98637451,713065.5165,2003997.67,163.438699,THL,339.940488,330.810517,1011.401478
THL1047,18.1143206,-66.98637483,713065.4786,2003998.015,163.415395,THL,340.177385,331.064691,1011.378174
THL1048,18.11432273,-66.98637496,713065.4618,2003998.251,163.391825,THL,340.34514,331.23134,1011.354604
AP7_LB_PIN,18.11432515,-66.98628769,713074.6959,2003998.62,165.743968,Transect_AP7,346.653815,324.475185,1013.706747
AP7_LFH,18.11432695,-66.98630476,713072.8877,2003998.8,164.557622,Transect_AP7,345.609712,325.963053,1012.520401
AP7_XS,18.1143269,-66.98630633,713072.7209,2003998.793,164.390091,Transect_AP7,345.495434,326.084711,1012.35287
AP7_XS2,18.11432697,-66.98630847,713072.4951,2003998.798,164.338227,Transect_AP7,345.351868,326.259172,1012.301006
AP7_XS3,18.11432685,-66.98631174,713072.1486,2003998.78,164.310973,Transect_AP7,345.112364,326.510308,1012.273752
AP7_XS4,18.11432613,-66.98631509,713071.7947,2003998.697,164.294685,Transect_AP7,344.817853,326.723762,1012.257464
AP7_XS5,18.11432655,-66.9863192,713071.3595,2003998.739,164.2678,Transect_AP7,344.565716,327.081177,1012.230579
AP7_XS6,18.11432626,-66.98632296,713070.9613,2003998.702,163.99071,Transect_AP7,344.278059,327.359031,1011.953489
AP7_LBF,18.11432622,-66.98632525,713070.7197,2003998.696,163.914157,Transect_AP7,344.115181,327.537659,1011.876936
AP7_XS7,18.11432616,-66.9863281,713070.4175,2003998.685,163.872601,Transect_AP7,343.909613,327.75956,1011.83538
AP7_XS8,18.11432582,-66.9863313,713070.0795,2003998.644,163.822386,Transect_AP7,343.65796,327.989005,1011.785165
AP7_XS9,18.11432564,-66.98633501,713069.6869,2003998.62,163.781119,Transect_AP7,343.383376,328.270761,1011.743898
AP7_XS10,18.11432577,-66.98633868,713069.2989,2003998.63,163.692876,Transect_AP7,343.13785,328.57151,1011.655655
AP7_XS11,18.11432533,-66.98634336,713068.8041,2003998.576,163.694584,Transect_AP7,342.773355,328.910763,1011.657363
AP7_XS12,18.11432519,-66.98634706,713068.4118,2003998.556,163.694743,Transect_AP7,342.502669,329.195468,1011.657522
AP7_LEW,18.11432538,-66.98635024,713068.0753,2003998.573,163.572578,Transect_AP7,342.295745,329.461405,1011.535357
AP7_XS13,18.11432554,-66.98635268,713067.8165,2003998.588,163.476642,Transect_AP7,342.138202,329.667459,1011.439421
AP7_XS14,18.11432528,-66.98635729,713067.3297,2003998.554,163.47567,Transect_AP7,341.794311,330.013799,1011.438449
AP7_XS15,18.11432494,-66.98636019,713067.0222,2003998.513,163.559536,Transect_AP7,341.562669,330.220201,1011.522315
AP7_XS16,18.11432496,-66.98636281,713066.7448,2003998.512,163.509603,Transect_AP7,341.380464,330.429462,1011.472382
AP7_XS17,18.11432486,-66.9863654,713066.4716,2003998.498,163.480073,Transect_AP7,341.191386,330.627325,1011.442852
AP7_XS18,18.11432466,-66.98636847,713066.1469,2003998.472,163.48827,Transect_AP7,340.959936,330.85659,1011.451049
AP7_XS19,18.11432441,-66.98637161,713065.8146,2003998.441,163.495862,Transect_AP7,340.719349,331.088043,1011.458641
AP7_XS20,18.11432452,-66.98637404,713065.5571,2003998.451,163.457238,Transect_AP7,340.558957,331.289779,1011.420017
AP7_THL,18.11432442,-66.98637486,713065.4703,2003998.438,163.401149,Transect_AP7,340.49245,331.347076,1011.363928
AP7_XS22,18.11432411,-66.98637677,713065.2686,2003998.402,163.509858,Transect_AP7,340.333701,331.476658,1011.472637
AP7_XS23,18.11432415,-66.98637809,713065.1292,2003998.404,163.444026,Transect_AP7,340.244175,331.583523,1011.406805
AP7_XS24,18.11432428,-66.98638074,713064.8484,2003998.416,163.486348,Transect_AP7,340.069877,331.804078,1011.449127
AP7_REW,18.11432412,-66.98638202,713064.7132,2003998.397,163.60193,Transect_AP7,339.967042,331.894036,1011.564709
AP7_XS25,18.11432385,-66.98638386,713064.5181,2003998.365,163.850791,Transect_AP7,339.815235,332.020832,1011.81357
AP7_XS26,18.11432397,-66.98638629,713064.2616,2003998.376,163.973472,Transect_AP7,339.656194,332.222381,1011.936251
AP7_XS27,18.11432409,-66.98639001,713063.8677,2003998.385,163.704873,Transect_AP7,339.405444,332.526404,1011.667652
AP7_XS28,18.11432415,-66.98639249,713063.6052,2003998.388,163.7991,Transect_AP7,339.236819,332.727679,1011.761879
AP7_RBF,18.11432374,-66.9863948,713063.3608,2003998.34,163.948637,Transect_AP7,339.040921,332.881657,1011.911416
AP7_XS30,18.11432356,-66.98639661,713063.1698,2003998.318,164.065209,Transect_AP7,338.899549,333.01193,1012.027988
AP7_XS31,18.11432296,-66.98639843,713062.977,2003998.25,164.206569,Transect_AP7,338.721611,333.113235,1012.169348
AP7_RFH,18.11432307,-66.98639966,713062.8467,2003998.26,164.338589,Transect_AP7,338.644451,333.218824,1012.301368
LEW544,18.11432855,-66.98634811,713068.2967,2003998.926,163.56602,LEW,342.70782,329.524207,1011.528799
LEW545,18.11433646,-66.98634787,713068.3129,2003999.802,163.597432,LEW,343.382065,330.083882,1011.560211
LEW546,18.11434744,-66.9863504,713068.0319,2004001.015,163.631842,LEW,344.117907,331.088923,1011.594621
